POI_ID,Name,City,Type,Category,Latitude,Longitude,Cost_LKR,Time_Mins,Interest_Beach,Interest_Nature,Interest_History,Interest_Religious
522,Midigama Left Point,Weligama,Landmark,Viewpoint,5.9662,80.389,0,45,1,1,0,0.0
523,Jungle Beach Weligama,Weligama,Landmark,Beach,5.975,80.415,0,90,1,1,0,0.0
524,Kushtarajagala Viewpoint,Weligama,Landmark,Viewpoint,5.982,80.4185,0,30,0,1,1,0.0
525,Weligama River Bridge,Weligama,Landmark,Viewpoint,5.981,80.4355,0,20,0,1,0,0.0
526,Ceylon Sliders,Weligama,Restaurant,Cafe,5.9715,80.4265,3500,90,1,0,0,0.0
527,Hangten Rooftop Restaurant,Weligama,Restaurant,Fine Dining,5.9725,80.428,4000,90,1,0,0,0.0
528,Soul Cafe,Weligama,Restaurant,Cafe,5.9735,80.429,2500,60,0,0,0,0.0
529,Meewitha Cool Spot,Weligama,Restaurant,Local,5.974,80.4285,1500,45,0,0,0,0.0
530,Weligama Roti Shop,Weligama,Restaurant,Local,5.9742,80.4275,800,30,0,0,0,0.0
531,Tiki Cliff Top Restaurant,Weligama,Restaurant,Seafood,5.97,80.424,4500,120,1,0,0,0.0
532,Aloha Coffee Gallery,Weligama,Restaurant,Cafe,5.972,80.427,2200,60,0,0,0,0.0
533,Fish Point Weligama,Weligama,Restaurant,Seafood,5.971,80.4295,3000,90,1,0,0,0.0
534,Moochie's Weligama,Weligama,Restaurant,Cafe,5.973,80.4305,2800,60,0,0,0,0.0
535,Nomad Cafe,Weligama,Restaurant,Cafe,5.9718,80.426,3200,60,0,0,0,0.0
536,Blue Coral Restaurant,Weligama,Restaurant,Local,5.9755,80.431,2000,60,0,0,0,0.0
537,W15 Restaurant,Weligama,Restaurant,Fine Dining,5.9728,80.4315,6500,120,1,0,0,0.0
538,The Surfer Rooftop,Weligama,Restaurant,Seafood,5.9722,80.432,3500,90,1,0,0,0.0
539,Chef Akila Kitchen,Weligama,Restaurant,Local,5.976,80.427,1800,60,0,0,0,0.0
540,Rise Weligama,Weligama,Restaurant,Italian,5.9732,80.4288,3800,90,0,0,0,0.0
541,Freedom Surf School,Weligama,Activity,Fun-time,5.9715,80.431,4000,120,1,1,0,0.0
542,Weligama Surf Center,Weligama,Activity,Fun-time,5.972,80.43,3500,120,1,1,0,0.0
543,Weligama Lace Weaving Factory,Weligama,Activity,Workshops,5.977,80.425,1500,60,0,0,1,0.0
544,Good Spa Weligama,Weligama,Activity,Leisure,5.974,80.4255,6000,120,0,0,0,0.0
545,Whale Watching Weligama,Weligama,Activity,Leisure,5.968,80.42,12000,240,1,1,0,0.0
546,Pelican Surf Camp,Weligama,Activity,Fun-time,5.973,80.4325,4500,120,1,1,0,0.0
547,Sri Lankan Cooking Class,Weligama,Activity,Workshops,5.9765,80.4265,3000,150,0,0,0,0.0
548,Weligama Retail Market Walk,Weligama,Activity,Shopping,5.9745,80.4275,0,60,0,0,0,0.0
549,Basecamp Weligama Yoga,Weligama,Activity,Leisure,5.971,80.425,2500,90,0,1,0,0.0
550,Polwatta River Safari,Weligama,Activity,Leisure,5.985,80.435,3500,120,0,1,0,0.0
551,Mirissa Beach,Mirissa,Landmark,Beach,5.9449,80.4581,0,120,1,1,0,0.0
552,Coconut Tree Hill,Mirissa,Landmark,Viewpoint,5.9416,80.465,0,45,1,1,0,0.0
553,Parrot Rock Bridge,Mirissa,Landmark,Viewpoint,5.9431,80.4578,0,30,1,1,0,0.0
554,Secret Beach Mirissa,Mirissa,Landmark,Beach,5.9445,80.4492,0,120,1,1,0,0.0
555,Sri Sunandarama Dharmayathanaya,Mirissa,Landmark,Temple,5.9505,80.4552,0,45,0,0,1,1.0
556,Bandaramulla Temple,Mirissa,Landmark,Temple,5.949,80.463,0,45,0,0,1,1.0
557,Mirissa Fisheries Harbour,Mirissa,Landmark,Monument,5.9483,80.4536,0,60,1,0,1,0.0
558,Weligambay Beach,Mirissa,Landmark,Beach,5.943,80.45,0,90,1,1,0,0.0
559,Turtle Point Mirissa,Mirissa,Landmark,Nature,5.944,80.461,0,60,1,1,0,0.0
560,Thalaramba Beach,Mirissa,Landmark,Beach,5.9425,80.4705,0,90,1,1,0,0.0
561,Mirissa Bodhiya,Mirissa,Landmark,Temple,5.9478,80.456,0,30,0,0,0,1.0
562,Mirissa Lagoon,Mirissa,Landmark,Nature,5.952,80.455,0,60,0,1,0,0.0
563,Giragala Viewpoint,Mirissa,Landmark,Viewpoint,5.9435,80.4585,0,30,1,1,0,0.0
564,Udupila Clock Tower,Mirissa,Landmark,Monument,5.95,80.4545,0,15,0,0,1,0.0
565,Kandavahari Temple,Mirissa,Landmark,Temple,5.9465,80.452,0,30,0,0,1,1.0
566,Polhena Beach,Mirissa,Landmark,Beach,5.9372,80.5218,0,120,1,1,0,0.0
567,Madiha Beach,Mirissa,Landmark,Beach,5.939,80.51,0,90,1,1,0,0.0
568,Matara Paravi Duwa Temple,Mirissa,Landmark,Temple,5.9423,80.5485,0,45,1,0,1,1.0
569,Star Fort Matara,Mirissa,Landmark,Museum,5.9472,80.5458,500,60,0,0,1,0.0
570,Dondra Head Lighthouse,Mirissa,Landmark,Monument,5.9214,80.5898,500,60,1,0,1,0.0
571,Weherahena Poorwarama Maha Viharaya,Mirissa,Landmark,Temple,5.961,80.575,0,60,0,0,1,1.0
572,Martin Wickramasinghe Folk Museum,Mirissa,Landmark,Museum,5.9908,80.306,1000,90,0,0,1,0.0
573,Koggala Lake,Mirissa,Landmark,Lake,5.99,80.31,0,120,0,1,0,0.0
574,Kushtarajagala Statue,Mirissa,Landmark,Monument,5.9815,80.4182,0,45,0,0,1,1.0
575,Taprobane Island,Mirissa,Landmark,Historic,5.9702,80.4261,0,60,1,1,1,0.0
576,Zephyr Restaurant and Bar,Mirissa,Restaurant,Fine Dining,5.9452,80.457,4000,90,1,0,0,0.0
577,Papa Mango,Mirissa,Restaurant,Seafood,5.944,80.463,3500,90,1,0,0,0.0
578,Dewmini Roti Shop,Mirissa,Restaurant,Local,5.949,80.458,1000,45,0,0,0,0.0
579,Shady Lane Mirissa,Mirissa,Restaurant,Cafe,5.946,80.459,2000,60,0,0,0,0.0
580,Salt Mirissa,Mirissa,Restaurant,Seafood,5.9448,80.4585,3800,90,1,0,0,0.0
581,Petti Petti Mirissa,Mirissa,Restaurant,Cafe,5.942,80.468,2500,60,1,0,0,0.0
582,O Mirissa Cafe and Bistro,Mirissa,Restaurant,Cafe,5.947,80.4565,2200,60,0,0,0,0.0
583,The Slow Vegan,Mirissa,Restaurant,Cafe,5.9455,80.4588,2800,60,1,0,0,0.0
584,Bay Moon Restaurant,Mirissa,Restaurant,Seafood,5.9445,80.4575,3000,90,1,0,0,0.0
585,Wood Space Mirissa,Mirissa,Restaurant,Local,5.9485,80.455,1500,60,0,0,0,0.0
586,Palm Villa Restaurant,Mirissa,Restaurant,Local,5.9442,80.4595,2500,60,1,0,0,0.0
587,Mirissa Eye,Mirissa,Restaurant,Seafood,5.945,80.456,4000,90,1,0,0,0.0
588,Little Red House,Mirissa,Restaurant,Local,5.948,80.457,1800,60,0,0,0,0.0
589,Ahimsa Vegan Cafe,Mirissa,Restaurant,Cafe,5.9465,80.458,2000,60,0,0,0,0.0
590,Central Beach Inn Restaurant,Mirissa,Restaurant,Seafood,5.9447,80.4582,3200,90,1,0,0,0.0
591,Raja and the Whales,Mirissa,Activity,Leisure,5.9483,80.4536,15000,240,1,1,0,0.0
592,Mirissa Water Sports,Mirissa,Activity,Fun-time,5.948,80.454,8000,120,1,1,0,0.0
593,Surf School Mirissa,Mirissa,Activity,Fun-time,5.945,80.458,4500,120,1,1,0,0.0
594,Spa Ceylon Mirissa,Mirissa,Activity,Leisure,5.946,80.4575,6000,120,0,0,0,0.0
595,Secret Beach Snorkeling,Mirissa,Activity,Fun-time,5.9445,80.4492,2000,90,1,1,0,0.0
596,Sail Lanka Charter,Mirissa,Activity,Leisure,5.9485,80.453,20000,300,1,1,0,0.0
597,Mirissa Surf Point,Mirissa,Activity,Fun-time,5.9442,80.4585,0,120,1,1,0,0.0
598,Traditional Cooking Class Mirissa,Mirissa,Activity,Workshops,5.949,80.458,3500,150,0,0,0,0.0
599,Mirissa Morning Fish Market,Mirissa,Activity,Shopping,5.948,80.453,0,60,1,0,0,0.0
600,Secret Root Spa Mirissa,Mirissa,Activity,Leisure,5.95,80.456,5000,90,0,0,0,0.0
601,Gregory Lake,Nuwara Eliya,Landmark,Lake,6.958,80.781,200,90,0,1,0,0.0
602,Victoria Park,Nuwara Eliya,Landmark,Park,6.971,80.769,300,60,0,1,1,0.0
603,Hakgala Botanical Garden,Nuwara Eliya,Landmark,Park,6.927,80.82,2000,120,0,1,0,0.0
604,Pedro Tea Estate,Nuwara Eliya,Landmark,Museum,6.974,80.795,500,60,0,1,1,0.0
605,Seetha Amman Temple,Nuwara Eliya,Landmark,Temple,6.932,80.814,0,45,0,0,1,1.0
606,Galway's Land National Park,Nuwara Eliya,Landmark,Park,6.966,80.78,1000,90,0,1,0,0.0
607,Lover's Leap Waterfall,Nuwara Eliya,Landmark,Nature,6.973,80.794,0,60,0,1,0,0.0
608,Single Tree Hill,Nuwara Eliya,Landmark,Viewpoint,6.957,80.763,0,90,0,1,0,0.0
609,Nuwara Eliya Post Office,Nuwara Eliya,Landmark,Historic,6.971,80.768,0,15,0,0,1,0.0
610,Holy Trinity Church,Nuwara Eliya,Landmark,Church,6.973,80.767,0,30,0,0,1,1.0
611,Bomburu Ella Waterfall,Nuwara Eliya,Landmark,Nature,6.946,80.867,0,120,0,1,0,0.0
612,Ambewela Farms,Nuwara Eliya,Landmark,Nature,6.878,80.811,200,120,0,1,0,0.0
613,Moon Plains,Nuwara Eliya,Landmark,Viewpoint,6.949,80.793,400,90,0,1,0,0.0
614,Sri Bhakta Hanuman Temple,Nuwara Eliya,Landmark,Temple,7.042,80.669,0,45,0,0,1,1.0
615,St. Francis Xavier's Church,Nuwara Eliya,Landmark,Church,6.97,80.769,0,30,0,0,1,1.0
616,Shanthipura Viewpoint,Nuwara Eliya,Landmark,Viewpoint,6.978,80.751,0,45,0,1,0,0.0
617,Glen Falls,Nuwara Eliya,Landmark,Nature,6.965,80.762,0,45,0,1,0,0.0
618,Swarnagiri Maha Viharaya,Nuwara Eliya,Landmark,Temple,6.96,80.764,0,30,0,0,1,1.0
619,Kande Ela Reservoir,Nuwara Eliya,Landmark,Nature,6.89,80.803,0,60,0,1,0,0.0
620,Bluefield Tea Gardens,Nuwara Eliya,Landmark,Historic,7.027,80.627,0,60,0,1,1,0.0
621,Damro Labookellie Tea Centre,Nuwara Eliya,Landmark,Museum,7.018,80.665,0,60,0,1,1,0.0
622,Horton Plains National Park,Nuwara Eliya,Landmark,Park,6.805,80.806,4500,240,0,1,0,0.0
623,Devon Falls Viewpoint,Nuwara Eliya,Landmark,Viewpoint,6.965,80.635,0,30,0,1,0,0.0
624,St. Clair's Falls Viewpoint,Nuwara Eliya,Landmark,Viewpoint,6.953,80.64,0,30,0,1,0,0.0
625,Ramboda Falls,Nuwara Eliya,Landmark,Nature,7.044,80.677,0,60,0,1,0,0.0
626,Grand Indian,Nuwara Eliya,Restaurant,Fine Dining,6.972,80.766,4500,90,0,0,0,0.0
627,The Pub,Nuwara Eliya,Restaurant,Local,6.97,80.769,2500,60,0,0,0,0.0
628,Salmiya Italian Restaurant,Nuwara Eliya,Restaurant,Italian,6.963,80.774,2000,90,0,0,0,0.0
629,De Silva Food Centre,Nuwara Eliya,Restaurant,Local,6.97,80.768,1000,45,0,0,0,0.0
630,Cafe Chill Nuwara Eliya,Nuwara Eliya,Restaurant,Cafe,6.971,80.768,3000,60,0,0,0,0.0
631,Magnolia All Day Dining,Nuwara Eliya,Restaurant,Fine Dining,6.972,80.765,5000,120,0,0,0,0.0
632,Hill Club Dining Room,Nuwara Eliya,Restaurant,Fine Dining,6.973,80.763,6000,120,0,0,1,0.0
633,Milano Restaurant,Nuwara Eliya,Restaurant,Local,6.971,80.768,1500,60,0,0,0,0.0
634,Sithma Restaurant,Nuwara Eliya,Restaurant,Local,6.97,80.769,800,45,0,0,0,0.0
635,Barnes Hall,Nuwara Eliya,Restaurant,Cafe,6.971,80.765,3500,90,0,0,1,0.0
636,Grand Thai,Nuwara Eliya,Restaurant,Fine Dining,6.972,80.766,4500,90,0,0,0,0.0
637,The Sackville,Nuwara Eliya,Restaurant,Cafe,6.973,80.764,3000,90,0,0,1,0.0
638,Themparadu,Nuwara Eliya,Restaurant,Local,6.965,80.778,2000,60,0,0,0,0.0
639,Amba Estate Cafe,Nuwara Eliya,Restaurant,Cafe,6.94,80.78,1500,60,0,1,0,0.0
640,Hela Bojun Hala,Nuwara Eliya,Restaurant,Local,6.969,80.768,500,45,0,0,0,0.0
641,Nuwara Eliya Golf Club,Nuwara Eliya,Activity,Leisure,6.974,80.761,5000,180,0,1,1,0.0
642,Gregory Lake Boat Ride,Nuwara Eliya,Activity,Leisure,6.959,80.782,1500,45,0,1,0,0.0
643,Bale Bazaar Winter Market,Nuwara Eliya,Activity,Shopping,6.971,80.77,0,60,0,0,0,0.0
644,Pedro Tea Tasting Workshop,Nuwara Eliya,Activity,Workshops,6.974,80.795,1500,60,0,0,1,0.0
645,Horse Riding Gregory Lake,Nuwara Eliya,Activity,Fun-time,6.958,80.781,1000,30,0,1,0,0.0
646,Adma Agro Strawberry Picking,Nuwara Eliya,Activity,Leisure,6.89,80.803,1000,60,0,1,0,0.0
647,Lake Gregory Cycling,Nuwara Eliya,Activity,Fun-time,6.96,80.78,500,60,0,1,0,0.0
648,Central Market Walk,Nuwara Eliya,Activity,Shopping,6.969,80.769,0,60,0,0,0,0.0
649,Ayurvedic Massage Centre,Nuwara Eliya,Activity,Leisure,6.965,80.765,4000,120,0,0,0,0.0
650,Moon Plains ATV Ride,Nuwara Eliya,Activity,Fun-time,6.949,80.793,3500,60,0,1,0,0.0
651,Nine Arches Bridge,Ella,Landmark,Monument,6.8767,81.0608,0,60,0,1,1,0.0
652,Little Adam's Peak,Ella,Landmark,Viewpoint,6.8644,81.0628,0,120,0,1,0,0.0
653,Ella Rock,Ella,Landmark,Viewpoint,6.858,81.045,0,240,0,1,0,0.0
654,Ravana Falls,Ella,Landmark,Nature,6.841,81.054,0,60,0,1,0,0.0
655,Ravana Cave,Ella,Landmark,Historic,6.848,81.055,200,90,0,1,1,0.0
656,Ella Railway Station,Ella,Landmark,Historic,6.875,81.047,0,30,0,0,1,0.0
657,Demodara Railway Loop,Ella,Landmark,Historic,6.9006,81.0617,0,60,0,0,1,0.0
658,Halpewatte Tea Factory,Ella,Landmark,Museum,6.892,81.041,500,90,0,1,1,0.0
659,Dhowa Rock Temple,Ella,Landmark,Temple,6.852,81.026,0,45,0,0,1,1.0
660,Kithal Ella Waterfall,Ella,Landmark,Nature,6.865,81.04,0,45,0,1,0,0.0
661,Kinellan Tea Estate,Ella,Landmark,Historic,6.87,81.042,0,60,0,1,1,0.0
662,Demodara Railway Station,Ella,Landmark,Historic,6.9008,81.0615,0,30,0,0,1,0.0
663,Kital Ella Railway Station,Ella,Landmark,Historic,6.867,81.038,0,15,0,0,1,0.0
664,Ella Gap Viewpoint,Ella,Landmark,Viewpoint,6.873,81.049,0,30,0,1,0,0.0
665,Secret Waterfall Ella,Ella,Landmark,Nature,6.855,81.035,0,60,0,1,0,0.0
666,Sri Shylashantharamaya Temple,Ella,Landmark,Temple,6.8745,81.0485,0,30,0,0,1,1.0
667,Rakkhiththa Kanda Aranya Senasanaya,Ella,Landmark,Temple,6.82,81.065,0,60,0,1,0,1.0
668,Nil Diya Pokuna,Ella,Landmark,Nature,6.84,81.05,1000,120,0,1,1,0.0
669,Kombukara Nature Pool,Ella,Landmark,Nature,6.86,81.05,0,60,0,1,0,0.0
670,Bambaragama Falls,Ella,Landmark,Nature,6.835,81.06,0,45,0,1,0,0.0
671,Ella Forest Reserve,Ella,Landmark,Park,6.865,81.055,0,120,0,1,0,0.0
672,Mahamevnawa Buddhist Monastery Ella,Ella,Landmark,Temple,6.88,81.05,0,45,0,0,0,1.0
673,Muthiyangana Raja Maha Vihara,Ella,Landmark,Temple,6.989,81.054,0,60,0,0,1,1.0
674,Porawagala View Point,Ella,Landmark,Viewpoint,6.83,81.04,0,45,0,1,0,0.0
675,Dunhinda Falls,Ella,Landmark,Nature,7.016,81.063,200,120,0,1,0,0.0
676,Cafe Chill,Ella,Restaurant,Cafe,6.8738,81.0484,3500,90,0,0,0,0.0
677,Matey Hut,Ella,Restaurant,Local,6.8745,81.0465,1500,60,0,0,0,0.0
678,360 Ella,Ella,Restaurant,Fine Dining,6.874,81.048,4000,90,0,0,0,0.0
679,AK Ristoro,Ella,Restaurant,Italian,6.8755,81.049,3500,90,0,0,0,0.0
680,Nine Arch Cafe,Ella,Restaurant,Cafe,6.8765,81.0605,2000,60,0,1,0,0.0
681,Dream Cafe,Ella,Restaurant,Cafe,6.8742,81.0482,2500,60,0,0,0,0.0
682,Ella Flower Garden Resort Restaurant,Ella,Restaurant,Local,6.868,81.055,3000,90,0,1,0,0.0
683,Adam's Breeze,Ella,Restaurant,Local,6.866,81.058,2500,60,0,1,0,0.0
684,Raha Ella,Ella,Restaurant,Local,6.8735,81.0485,1800,60,0,0,0,0.0
685,Pasla Roti Hut,Ella,Restaurant,Local,6.8748,81.0475,1000,45,0,0,0,0.0
686,The Barn by Rathna Flora,Ella,Restaurant,Cafe,6.875,81.046,3500,90,0,0,0,0.0
687,Art Cafe Umbrella,Ella,Restaurant,Cafe,6.872,81.047,2000,60,0,0,0,0.0
688,Jade Green,Ella,Restaurant,Local,6.8745,81.048,2500,60,0,0,0,0.0
689,Ceylon Tea Factory Restaurant,Ella,Restaurant,Fine Dining,6.876,81.0495,5000,120,0,0,1,0.0
690,Starbeans Espresso Cafe,Ella,Restaurant,Cafe,6.8739,81.0483,2500,60,0,0,0,0.0
691,Ella Spice Garden Cooking Class,Ella,Activity,Workshops,6.8725,81.049,4000,180,0,0,0,0.0
692,Flying Ravana Mega Zipline,Ella,Activity,Fun-time,6.864,81.062,6000,90,0,1,0,0.0
693,Ella Swing,Ella,Activity,Fun-time,6.8645,81.0615,1500,30,0,1,0,0.0
694,Uva Halpewatte Tea Factory Tour,Ella,Activity,Workshops,6.892,81.041,1000,90,0,1,1,0.0
695,Hela Osu Suwapiyasa Ayurveda Spa,Ella,Activity,Leisure,6.875,81.048,5000,120,0,0,0,0.0
696,Ella Town Souvenir Shopping,Ella,Activity,Shopping,6.874,81.0485,0,60,0,0,0,0.0
697,Matey Hut Cooking Class,Ella,Activity,Workshops,6.8745,81.0465,3500,150,0,0,0,0.0
698,Quad Bike ATV Ella,Ella,Activity,Fun-time,6.863,81.063,8000,60,0,1,0,0.0
699,Ella Jungle Resort Waterfall Trek,Ella,Activity,Leisure,6.845,81.05,3000,180,0,1,0,0.0
700,Kinellan Tea Plucking Experience,Ella,Activity,Workshops,6.87,81.042,2000,120,0,1,1,0.0
701,Sri Subhadraramaya Temple,Hatton,Landmark,Temple,6.892,80.596,0,45,0,0,0,1.0
702,Castlereagh Reservoir,Hatton,Landmark,Lake,6.874,80.57,0,60,0,1,0,0.0
703,Devon Falls Viewpoint,Hatton,Landmark,Viewpoint,6.965,80.635,0,30,0,1,0,0.0
704,St. Clair's Falls Viewpoint,Hatton,Landmark,Viewpoint,6.953,80.64,0,30,0,1,0,0.0
705,Christ Church Warleigh,Hatton,Landmark,Church,6.885,80.591,0,45,0,0,1,1.0
706,Adam's Peak (Sri Pada),Hatton,Landmark,Temple,6.809,80.499,0,360,0,1,1,1.0
707,Laxapana Falls,Hatton,Landmark,Nature,6.899,80.498,0,90,0,1,0,0.0
708,Aberdeen Falls,Hatton,Landmark,Nature,6.945,80.505,0,90,0,1,0,0.0
709,Mlesna Tea Castle St. Clair,Hatton,Landmark,Museum,6.951,80.636,0,60,0,0,1,0.0
710,Hatton Clock Tower,Hatton,Landmark,Monument,6.89,80.596,0,15,0,0,1,0.0
711,Norton Bridge Dam,Hatton,Landmark,Viewpoint,6.905,80.522,0,30,0,1,0,0.0
712,Sri Muthumariamman Kovil,Hatton,Landmark,Temple,6.891,80.597,0,30,0,0,0,1.0
713,Holy Cross Church,Hatton,Landmark,Church,6.893,80.599,0,30,0,0,0,1.0
714,Hatton Railway Station,Hatton,Landmark,Historic,6.889,80.597,0,20,0,0,1,0.0
715,Carolina Tea Factory,Hatton,Landmark,Historic,6.941,80.556,500,60,0,0,1,0.0
716,Maskeliya Reservoir,Hatton,Landmark,Lake,6.837,80.563,0,60,0,1,0,0.0
717,Mousakelle Reservoir Viewpoint,Hatton,Landmark,Viewpoint,6.829,80.548,0,30,0,1,0,0.0
718,Mohini Falls,Hatton,Landmark,Nature,6.82,80.53,0,30,0,1,0,0.0
719,Peak Wilderness Sanctuary,Hatton,Landmark,Park,6.811,80.525,1000,180,0,1,0,0.0
720,Gartmore Falls,Hatton,Landmark,Nature,6.804,80.551,0,60,0,1,0,0.0
721,Watawala Railway Station,Hatton,Landmark,Historic,6.953,80.536,0,20,0,0,1,0.0
722,Rozella Railway Station,Hatton,Landmark,Historic,6.927,80.565,0,20,0,0,1,0.0
723,Kotagala Railway Station,Hatton,Landmark,Historic,6.915,80.612,0,20,0,0,1,0.0
724,Bogawantalawa Valley Viewpoint,Hatton,Landmark,Viewpoint,6.803,80.665,0,45,0,1,0,0.0
725,Norwood Bridge,Hatton,Landmark,Historic,6.835,80.601,0,15,0,0,1,0.0
726,Tea Quest Restaurant,Hatton,Restaurant,Local,6.8905,80.5975,1500,60,0,0,0,0.0
727,Cafe Hatton,Hatton,Restaurant,Cafe,6.8895,80.598,1200,45,0,0,0,0.0
728,Sri Ram Vegetarian Restaurant,Hatton,Restaurant,Local,6.8915,80.5965,800,45,0,0,0,0.0
729,Devon Tea Centre Restaurant,Hatton,Restaurant,Cafe,6.9655,80.6355,2000,60,0,1,0,0.0
730,St. Clair's Tea Centre Cafe,Hatton,Restaurant,Cafe,6.9535,80.6405,2500,60,0,1,0,0.0
731,The Argyle Restaurant,Hatton,Restaurant,Fine Dining,6.895,80.592,5000,90,0,0,0,0.0
732,Bake House Hatton,Hatton,Restaurant,Cafe,6.89,80.5985,1000,45,0,0,0,0.0
733,Hill Top Restaurant,Hatton,Restaurant,Local,6.892,80.5955,1500,60,0,0,0,0.0
734,Greenhills Restaurant,Hatton,Restaurant,Local,6.888,80.599,1800,60,0,0,0,0.0
735,Up Country Food Court,Hatton,Restaurant,Local,6.891,80.598,1200,45,0,0,0,0.0
736,Castlereagh Bungalow Dining,Hatton,Restaurant,Fine Dining,6.8745,80.5705,8000,120,0,1,1,0.0
737,Hatton Muslim Hotel,Hatton,Restaurant,Local,6.8912,80.5972,1000,45,0,0,0,0.0
738,Tea Trails Norwood Restaurant,Hatton,Restaurant,Fine Dining,6.8355,80.6015,10000,120,0,1,1,0.0
739,Glencairn Bungalow Dining,Hatton,Restaurant,Fine Dining,6.88,80.585,7500,120,0,1,1,0.0
740,Salgado Bakers,Hatton,Restaurant,Cafe,6.8898,80.5978,500,30,0,0,0,0.0
741,Tea Plucking Experience,Hatton,Activity,Workshops,6.875,80.571,2000,90,0,1,0,0.0
742,Castlereagh Kayaking,Hatton,Activity,Fun-time,6.873,80.569,3500,120,0,1,0,0.0
743,Hatton Town Market Shopping,Hatton,Activity,Shopping,6.8905,80.5965,0,60,0,0,0,0.0
744,Adam's Peak Night Hike,Hatton,Activity,Leisure,6.809,80.499,0,480,0,1,1,1.0
745,Tea Factory Guided Tour,Hatton,Activity,Workshops,6.941,80.556,1500,90,0,1,1,0.0
746,Castlereagh Boat Ride,Hatton,Activity,Leisure,6.874,80.57,4000,60,0,1,0,0.0
747,Devon Falls Trekking,Hatton,Activity,Leisure,6.965,80.635,2500,180,0,1,0,0.0
748,Hatton Fresh Produce Market,Hatton,Activity,Shopping,6.8915,80.598,0,45,0,0,0,0.0
749,Ceylon Tea Tasting Workshop,Hatton,Activity,Workshops,6.951,80.636,2500,60,0,0,1,0.0
750,Bogawantalawa Mountain Biking,Hatton,Activity,Fun-time,6.803,80.665,5000,180,0,1,0,0.0
751,Sigiriya Rock Fortress,Sigiriya,Landmark,Historic,7.957,80.7603,10500,180,0,1,1,0.0
752,Dambulla Cave Temple,Dambulla,Landmark,Temple,7.8566,80.6485,3000,120,0,0,1,1.0
753,Pidurangala Rock,Sigiriya,Landmark,Viewpoint,7.9654,80.7622,1000,120,0,1,1,1.0
754,Minneriya National Park,Sigiriya,Landmark,Park,8.034,80.826,8000,180,0,1,0,0.0
755,Golden Temple of Dambulla,Dambulla,Landmark,Temple,7.8645,80.6515,0,45,0,0,1,1.0
756,Sigiriya Museum,Sigiriya,Landmark,Museum,7.954,80.758,1500,60,0,0,1,0.0
757,Kaudulla National Park,Sigiriya,Landmark,Park,8.15,80.91,7500,180,0,1,0,0.0
758,Popham's Arboretum,Dambulla,Landmark,Park,7.85,80.63,1500,90,0,1,0,0.0
759,Ibbankatuwa Megalithic Tombs,Dambulla,Landmark,Historic,7.828,80.627,500,60,0,0,1,0.0
760,Rose Quartz Mountain (Jathika Namal Uyana),Dambulla,Landmark,Nature,7.781,80.531,1000,120,0,1,0,0.0
761,Kaludiya Pokuna,Dambulla,Landmark,Historic,7.873,80.686,0,90,0,1,1,0.0
762,Ritigala Forest Monastery,Sigiriya,Landmark,Historic,8.113,80.655,1500,120,0,1,1,1.0
763,Kandalama Reservoir,Dambulla,Landmark,Lake,7.885,80.697,0,60,0,1,0,0.0
764,Sigiriya Frescoes,Sigiriya,Landmark,Historic,7.9572,80.7601,0,30,0,0,1,0.0
765,Mirror Wall Sigiriya,Sigiriya,Landmark,Historic,7.9575,80.76,0,30,0,0,1,0.0
766,Sigiriya Water Gardens,Sigiriya,Landmark,Historic,7.955,80.758,0,45,0,1,1,0.0
767,Dambulla Produce Market,Dambulla,Landmark,Market,7.875,80.65,0,60,0,0,0,0.0
768,Pelwehera Farm,Dambulla,Landmark,Nature,7.892,80.665,200,60,0,1,0,0.0
769,Sigiriya Lion's Paws,Sigiriya,Landmark,Monument,7.958,80.7605,0,30,0,0,1,0.0
770,Rangiri Dambulla International Stadium,Dambulla,Landmark,Park,7.871,80.651,0,60,0,0,0,0.0
771,Dambulla Somawathi Stupa,Dambulla,Landmark,Temple,7.859,80.648,0,45,0,0,1,1.0
772,Kimbissa Ancient Village Temple,Sigiriya,Landmark,Temple,7.93,80.74,0,45,0,0,1,1.0
773,Mapagala Fortress,Sigiriya,Landmark,Historic,7.95,80.761,0,60,0,0,1,0.0
774,Menikdena Archaeological Reserve,Dambulla,Landmark,Historic,7.8,80.6,500,90,0,1,1,1.0
775,Hurulu Eco Park,Sigiriya,Landmark,Park,8.085,80.82,6000,180,0,1,0,0.0
776,Mango Mango,Dambulla,Restaurant,Local,7.875,80.65,2500,60,0,0,0,0.0
777,Rasta Rant,Sigiriya,Restaurant,Cafe,7.95,80.75,2000,90,0,0,0,0.0
778,Pradeep Restaurant,Sigiriya,Restaurant,Local,7.955,80.745,1500,60,0,0,0,0.0
779,Wijesiri Family Restaurant,Sigiriya,Restaurant,Local,7.96,80.748,1800,60,0,0,0,0.0
780,Cafe Gazebo,Sigiriya,Restaurant,Cafe,7.95,80.74,2500,60,0,0,0,0.0
781,Ahinsa Restaurant,Sigiriya,Restaurant,Local,7.956,80.742,1200,45,0,0,0,0.0
782,Bentota Bake House Dambulla,Dambulla,Restaurant,Cafe,7.865,80.65,1000,30,0,0,0,0.0
783,Sakura Restaurant,Dambulla,Restaurant,Fine Dining,7.87,80.645,4500,90,0,0,0,0.0
784,Benthota Village Restaurant,Dambulla,Restaurant,Local,7.86,80.64,1500,60,0,0,0,0.0
